"_created_at"	_id	_updated_at	device	tag_count	text	trip_count
2017-11-19T09:23:05.829Z	MAv3sbXipI	2017-11-19T09:23:05.829Z	77d5ef0502ed6625	26	Fast	10
2017-11-20T08:36:07.518Z	zCEfu4ZtmD	2017-11-20T08:36:07.518Z	2dd51dad67db44fe	5	Average	3
2017-11-20T08:36:07.749Z	s1ElucsEa0	2017-11-20T08:36:07.749Z	2dd51dad67db44fe	6	Normal	3
2017-11-20T08:36:07.978Z	aUgLqlvOFD	2017-11-20T08:36:07.978Z	2dd51dad67db44fe	7	Moderated	3
2017-11-20T08:43:45.637Z	rvwDwvFRmI	2017-11-20T08:43:45.637Z	1fce815e794a07c8	25	Brake-intensive	12
2017-11-20T08:43:45.856Z	i0NS94LbGD	2017-11-20T08:43:45.856Z	1fce815e794a07c8	26	Normal	12
2017-11-20T08:43:46.066Z	K0SFaCdhIc	2017-11-20T08:43:46.066Z	1fce815e794a07c8	27	Moderated	12
2017-11-20T13:01:15.701Z	XdioeNjaUN	2017-11-20T13:01:15.701Z	b265733ea53b6e07	1	Suficiente	13
2017-11-20T13:01:15.858Z	sdkWQOqsxO	2017-11-20T13:01:15.858Z	b265733ea53b6e07	2	Suave	13
2017-11-20T13:01:16.020Z	QIJNAKcptU	2017-11-20T13:01:16.020Z	b265733ea53b6e07	3	Relajado	13
2017-11-20T17:17:57.000Z	9PR2j39muW	2017-11-20T17:17:57.000Z	5d6f5f62dda6cfde	6	Normal	13
2017-11-20T17:17:57.280Z	DKyCtV6tXI	2017-11-20T17:17:57.280Z	5d6f5f62dda6cfde	7	Moderated	13
2017-11-20T18:18:39.019Z	TIGDRGzxpA	2017-11-20T18:18:39.019Z	1fce815e794a07c8	28	Brake-intensive	13
2017-11-20T18:18:39.228Z	x2kQ5nSDlH	2017-11-20T18:18:39.228Z	1fce815e794a07c8	29	Crowded	13
2017-11-20T18:18:39.469Z	7ClWFf1dxW	2017-11-20T18:18:39.469Z	1fce815e794a07c8	30	Fast	13
2017-11-20T18:33:47.671Z	ZQZx6AETMc	2017-11-20T18:33:47.671Z	5ed0527e1fa659da	33	Light	24
2017-11-20T18:33:47.853Z	PXdFPkTST9	2017-11-20T18:33:47.853Z	5ed0527e1fa659da	34	Fast	24
2017-11-20T19:09:09.210Z	u7n9zAjo8t	2017-11-20T19:09:09.210Z	5ed0527e1fa659da	35	Risky	25
2017-11-20T19:09:09.375Z	yVWrXJJoVS	2017-11-20T19:09:09.375Z	5ed0527e1fa659da	36	Slow-moving	25
2017-11-21T11:24:55.056Z	yRojS3oICl	2017-11-21T11:24:55.056Z	1fce815e794a07c8	31	Speedy	14
2017-11-21T11:24:55.244Z	qXYJnAURLs	2017-11-21T11:24:55.244Z	1fce815e794a07c8	32	Quick	14
2017-11-21T11:24:55.425Z	s9UkOQ25RW	2017-11-21T11:24:55.425Z	1fce815e794a07c8	33	Fast	14
2017-11-21T11:34:43.081Z	aSLhyB7pow	2017-11-21T11:34:43.081Z	1fce815e794a07c8	34	Speedy	15
2017-11-21T11:34:43.270Z	aR5WqWKghY	2017-11-21T11:34:43.270Z	1fce815e794a07c8	35	Quick	15
2017-11-21T11:34:43.473Z	N9aRUtj3uF	2017-11-21T11:34:43.473Z	1fce815e794a07c8	36	Fast	15
2017-11-21T11:34:46.818Z	fdcrjydtb6	2017-11-21T11:34:46.818Z	1fce815e794a07c8	37	Speedy	16
2017-11-21T11:34:47.010Z	fFXyDlHtTy	2017-11-21T11:34:47.010Z	1fce815e794a07c8	38	Quick	16
2017-11-21T11:34:47.200Z	U8z3Dk0wBt	2017-11-21T11:34:47.200Z	1fce815e794a07c8	39	Fast	16
2017-11-21T14:45:46.483Z	00OBW4Ecfz	2017-11-21T14:45:46.483Z	1fce815e794a07c8	40	Speedy	17
2017-11-21T14:45:46.674Z	wrwE9LWXyM	2017-11-21T14:45:46.674Z	1fce815e794a07c8	41	Quick	17
2017-11-21T14:45:46.903Z	hQzuVRE18l	2017-11-21T14:45:46.903Z	1fce815e794a07c8	42	Fast	17
2017-11-21T14:56:09.474Z	gqtEG7PXWG	2017-11-21T14:56:09.474Z	1fce815e794a07c8	43	Brake-intensive	18
2017-11-21T14:56:09.674Z	CkSJJhBV82	2017-11-21T14:56:09.674Z	1fce815e794a07c8	44	Quick	18
2017-11-21T14:56:09.865Z	AlKEle4EN1	2017-11-21T14:56:09.865Z	1fce815e794a07c8	45	Fast	18
2017-11-21T17:18:08.370Z	9lXb2UXTVk	2017-11-21T17:18:08.370Z	5d6f5f62dda6cfde	8	stuck behind traffic	14
2017-11-21T17:18:08.689Z	i9rzAnHgFq	2017-11-21T17:18:08.689Z	5d6f5f62dda6cfde	9	Moderated	14
2017-11-22T08:04:42.075Z	hvHL0yPBol	2017-11-22T08:04:42.075Z	1fce815e794a07c8	46	Disconnected	20
2017-11-22T08:04:42.361Z	8YKw9xsy2u	2017-11-22T08:04:42.361Z	1fce815e794a07c8	47	Worthy	20
2017-11-22T08:04:42.601Z	R1EAkqccHx	2017-11-22T08:04:42.601Z	1fce815e794a07c8	48	Moderated	20
2017-11-22T12:11:58.985Z	eCvgxT9uMx	2017-11-22T12:11:58.985Z	37132b759d08a2c5	1	Enough	2
2017-11-22T12:12:00.032Z	p5HSuUMfcE	2017-11-22T12:12:00.032Z	37132b759d08a2c5	2	Light	2
2017-11-22T12:12:01.992Z	SFA6dkN9kk	2017-11-22T12:12:01.992Z	37132b759d08a2c5	3	rainy	2
2017-11-22T12:12:19.611Z	dFCLBGZ42Z	2017-11-22T12:12:19.611Z	37132b759d08a2c5	3	rainy	2
2017-11-22T17:05:31.560Z	dfMoCBrHUk	2017-11-22T17:05:31.560Z	2dd51dad67db44fe	8	Average	7
2017-11-22T17:05:31.839Z	Azo7pcIy7G	2017-11-22T17:05:31.839Z	2dd51dad67db44fe	9	Crowded	7
2017-11-22T17:05:32.063Z	zfigcJd4NF	2017-11-22T17:05:32.063Z	2dd51dad67db44fe	10	Fast	7
2017-11-22T17:22:37.157Z	Q5369HGrTv	2017-11-22T17:22:37.157Z	2dd51dad67db44fe	11	Average	8
2017-11-22T17:22:37.346Z	C8JDEHDcry	2017-11-22T17:22:37.346Z	2dd51dad67db44fe	12	Quick	8
2017-11-22T17:22:37.548Z	vxcH2ymrcP	2017-11-22T17:22:37.548Z	2dd51dad67db44fe	13	Fast	8
2017-11-22T18:00:40.773Z	7uPzfYUYZs	2017-11-22T18:00:40.773Z	1fce815e794a07c8	49	Speedy	21
2017-11-22T18:00:40.993Z	9ISfnaA3jO	2017-11-22T18:00:40.993Z	1fce815e794a07c8	50	Risky	21
2017-11-22T18:00:41.203Z	s81A0udMqq	2017-11-22T18:00:41.203Z	1fce815e794a07c8	51	Inspiring	21
2017-11-22T18:09:12.696Z	M1zST8EMVB	2017-11-22T18:09:12.696Z	1fce815e794a07c8	52	Speedy	22
2017-11-22T18:09:12.926Z	V59PScAJCK	2017-11-22T18:09:12.926Z	1fce815e794a07c8	53	Risky	22
2017-11-22T18:09:13.115Z	aF5UslZ56C	2017-11-22T18:09:13.115Z	1fce815e794a07c8	54	Inspiring	22
2017-11-22T18:09:41.105Z	P9Uv9vO41U	2017-11-22T18:09:41.105Z	1fce815e794a07c8	55	Speedy	23
2017-11-22T18:09:41.297Z	kin4741hH7	2017-11-22T18:09:41.297Z	1fce815e794a07c8	56	Risky	23
2017-11-22T18:09:41.505Z	5zvxPKElxG	2017-11-22T18:09:41.505Z	1fce815e794a07c8	57	Inspiring	23
2017-08-14T10:30:16.359Z	YJCAocAFTV	2017-08-14T10:30:16.359Z	ce37e35d0ddb2ce8		test	66
2017-08-14T10:30:16.577Z	1o5cJ4KNAk	2017-08-14T10:30:16.577Z	ce37e35d0ddb2ce8		Light	66
2017-08-14T10:30:16.722Z	YhLZKaKl88	2017-08-14T10:30:16.722Z	ce37e35d0ddb2ce8		test	66
2017-08-14T15:50:21.243Z	oI4ESRJ3ef	2017-08-14T15:50:21.243Z	ce37e35d0ddb2ce8		Moderated	68
2017-08-14T15:50:21.365Z	3vFPVbjNjD	2017-08-14T15:50:21.365Z	ce37e35d0ddb2ce8		Quick	68
2017-08-14T15:50:21.480Z	ydFuPZA2TZ	2017-08-14T15:50:21.480Z	ce37e35d0ddb2ce8		Moderated	68
2017-08-14T17:26:16.568Z	9jDkMJFplH	2017-08-14T17:26:16.568Z	ce37e35d0ddb2ce8	1	first	69
2017-08-14T17:28:27.169Z	a2o16NulyC	2017-08-14T17:28:27.169Z	ce37e35d0ddb2ce8	1	Fast	70
2017-08-14T17:28:49.271Z	jQ2eBFSQQB	2017-08-14T17:28:49.271Z	ce37e35d0ddb2ce8	3	third	70
2017-08-14T17:29:17.756Z	za5vArQYdq	2017-08-14T17:29:17.756Z	ce37e35d0ddb2ce8	4	Fast	70
2017-08-14T17:33:23.656Z	KDJQafFZpP	2017-08-14T17:33:23.656Z	ce37e35d0ddb2ce8	5	new	71
2017-08-14T19:38:31.842Z	ulF9GmadpC	2017-08-14T19:38:31.842Z	ce37e35d0ddb2ce8	6	new	73
2017-08-16T12:57:14.757Z	OfhYa5BEOB	2017-08-16T12:57:14.757Z	ce37e35d0ddb2ce8	7	Disconnected	75
2017-08-16T12:57:14.899Z	bPD2w6yHMo	2017-08-16T12:57:14.899Z	ce37e35d0ddb2ce8	8	Secure	75
2017-08-16T12:57:15.060Z	pG2iA0AE52	2017-08-16T12:57:15.060Z	ce37e35d0ddb2ce8	9	Relaxed	75
2017-08-16T13:06:11.804Z	9Gg8rihbev	2017-08-16T13:06:11.804Z	ce37e35d0ddb2ce8	10	Average	76
2017-08-16T13:06:11.967Z	4YKzz5whPB	2017-08-16T13:06:11.967Z	ce37e35d0ddb2ce8	11	Normal	76
2017-08-16T13:06:12.120Z	hsFklrhvbG	2017-08-16T13:06:12.120Z	ce37e35d0ddb2ce8	12	Relaxed	76
2017-08-16T22:09:16.776Z	5x2zHdJepX	2017-08-16T22:09:16.776Z	ce37e35d0ddb2ce8	13	Brake-intensive	80
2017-08-16T22:09:16.953Z	IyQhkg8kFW	2017-08-16T22:09:16.953Z	ce37e35d0ddb2ce8	14	Secure	80
2017-08-16T22:09:17.220Z	b6A7sFEtxb	2017-08-16T22:09:17.220Z	ce37e35d0ddb2ce8	15	Slow-moving	80
2017-08-16T22:09:19.192Z	hMIEktpZWi	2017-08-16T22:09:19.192Z	ce37e35d0ddb2ce8	16	Moderated	82
2017-08-17T12:18:34.592Z	JpelYHl9El	2017-08-17T12:18:34.592Z	ce37e35d0ddb2ce8	17	Speedy	83
2017-08-17T12:18:34.779Z	F5CJ08JW4m	2017-08-17T12:18:34.779Z	ce37e35d0ddb2ce8	18	Crowded	83
2017-08-17T12:18:34.944Z	wVGyuqWDCE	2017-08-17T12:18:34.944Z	ce37e35d0ddb2ce8	19	Dull	83
2017-08-17T19:29:43.914Z	3bhDHygCsg	2017-08-17T19:29:43.914Z	ce37e35d0ddb2ce8	20	Sheltered	85
2017-08-17T19:29:44.144Z	IkGnKguJ84	2017-08-17T19:29:44.144Z	ce37e35d0ddb2ce8	21	Light	85
2017-08-17T19:29:44.386Z	L2HnbhqbuP	2017-08-17T19:29:44.386Z	ce37e35d0ddb2ce8	22	Fast	85
2017-08-18T10:31:15.077Z	O0KhyLVZRv	2017-08-18T10:31:15.077Z	43719b7c983f3578	1	test	1
2017-08-18T10:49:01.691Z	tzzPhhIQqC	2017-08-18T10:49:01.691Z	ce37e35d0ddb2ce8	23	New tag	88
2017-08-18T10:49:01.851Z	Sb2MBLpgX3	2017-08-18T10:49:01.851Z	ce37e35d0ddb2ce8	24	Worthy	88
2017-08-18T10:49:02.021Z	shnDyEhwLO	2017-08-18T10:49:02.021Z	ce37e35d0ddb2ce8	25	Moderated	88
2017-08-18T10:49:05.178Z	sA9viu2J15	2017-08-18T10:49:05.178Z	ce37e35d0ddb2ce8	26	moisty	89
2017-08-18T10:49:05.333Z	70udcCMZiq	2017-08-18T10:49:05.333Z	ce37e35d0ddb2ce8	27	Worthy	89
2017-08-18T10:49:05.488Z	09Al8Cqy9W	2017-08-18T10:49:05.488Z	ce37e35d0ddb2ce8	28	Fast	89
2017-08-18T20:52:22.306Z	qgnWRP4vBQ	2017-08-18T20:52:22.306Z	43719b7c983f3578	1	Hazardous	1
2017-08-18T20:52:22.558Z	pzHElE45dr	2017-08-18T20:52:22.558Z	43719b7c983f3578	2	rainy	1
2017-08-18T20:52:22.753Z	wcnM58hvsh	2017-08-18T20:52:22.753Z	43719b7c983f3578	3	wet	1
2017-08-19T17:34:28.129Z	X72EnHZgD1	2017-08-19T17:34:28.129Z	43719b7c983f3578	1	app	2
2017-08-19T17:34:28.269Z	Zxkl6AONty	2017-08-19T17:34:28.269Z	43719b7c983f3578	2	the	2
2017-08-19T17:34:28.407Z	0AQDuGaLHm	2017-08-19T17:34:28.407Z	43719b7c983f3578	3	testing	2
2017-08-19T17:34:31.372Z	fb6AoiDNP0	2017-08-19T17:34:31.372Z	ce37e35d0ddb2ce8	1	well	4
2017-08-19T17:34:31.534Z	Y2vesRZOrs	2017-08-19T17:34:31.534Z	ce37e35d0ddb2ce8	2	as	4
2017-08-19T17:34:31.713Z	rXhG75fu77	2017-08-19T17:34:31.713Z	ce37e35d0ddb2ce8	3	here	4
2017-08-19T17:37:20.345Z	U3JeHNZW02	2017-08-19T17:37:20.345Z	43719b7c983f3578	1	works	3
2017-08-19T17:37:20.496Z	CP5fpxbitd	2017-08-19T17:37:20.496Z	43719b7c983f3578	2	it	3
2017-08-19T18:56:04.546Z	MAN08TC1Lg	2017-08-19T18:56:04.546Z	43719b7c983f3578	3	Hazardous	4
2017-08-19T18:56:04.841Z	ESEQoeUMOz	2017-08-19T18:56:04.841Z	43719b7c983f3578	4	Time-consuming	4
2017-08-19T18:56:05.056Z	wdBGCXjHX1	2017-08-19T18:56:05.056Z	43719b7c983f3578	5	Moderated	4
2017-08-20T02:37:56.926Z	BnARCpksYu	2017-08-20T02:37:56.926Z	43719b7c983f3578	6	Efficient	5
2017-08-20T02:37:58.171Z	bAEAo3Hh5r	2017-08-20T02:37:58.171Z	43719b7c983f3578	7	Normal	5
2017-08-20T02:37:59.430Z	uOAR2eBQOJ	2017-08-20T02:37:59.430Z	43719b7c983f3578	8	Fast	5
2017-08-20T12:49:13.751Z	PPt6PEiPwp	2017-08-20T12:49:13.751Z	43719b7c983f3578	9	Fast	6
2017-08-21T08:46:06.099Z	OZAZr1VxJH	2017-08-21T08:46:06.099Z	43719b7c983f3578	10	Speedy	7
2017-08-21T08:46:06.255Z	mFgT8kwmXz	2017-08-21T08:46:06.255Z	43719b7c983f3578	11	Light	7
2017-08-21T08:46:06.415Z	IJwCQ9h0ZW	2017-08-21T08:46:06.415Z	43719b7c983f3578	12	Fast	7
2017-08-21T09:02:52.589Z	0F4Nx01DRV	2017-08-21T09:02:52.589Z	43719b7c983f3578	13	Efficient	8
2017-08-21T09:02:52.791Z	uBNraoI0JV	2017-08-21T09:02:52.791Z	43719b7c983f3578	14	Quick	8
2017-08-21T09:02:52.999Z	C7qv43UP7k	2017-08-21T09:02:52.999Z	43719b7c983f3578	15	Fast	8
2017-08-22T07:27:06.345Z	gXrzz3y0NF	2017-08-22T07:27:06.345Z	43719b7c983f3578	16	Disconnected	9
2017-08-22T07:27:06.503Z	pzYaUyvTOe	2017-08-22T07:27:06.503Z	43719b7c983f3578	17	sunny	9
2017-08-22T07:27:06.690Z	8A2cxFSO0K	2017-08-22T07:27:06.690Z	43719b7c983f3578	18	calmed	9
2017-08-23T08:10:29.860Z	42UF5weS3u	2017-08-23T08:10:29.860Z	43719b7c983f3578	19	Speedy	10
2017-08-23T08:10:30.370Z	4DkB27gteh	2017-08-23T08:10:30.370Z	43719b7c983f3578	20	Light	10
2017-08-23T08:10:30.547Z	AwPcXL2Vpu	2017-08-23T08:10:30.547Z	43719b7c983f3578	21	Fast	10
2017-08-23T08:24:38.762Z	2ICNqsZk1Z	2017-08-23T08:24:38.762Z	ce37e35d0ddb2ce8	1	quiet	5
2017-08-23T18:20:24.779Z	BsceL8s8OF	2017-08-23T18:20:24.779Z	43719b7c983f3578	22	Disconnected	11
2017-08-23T18:20:24.946Z	oNz0V1ERJ1	2017-08-23T18:20:24.946Z	43719b7c983f3578	23	clear	11
2017-08-23T18:20:25.127Z	SeUn6VwXst	2017-08-23T18:20:25.127Z	43719b7c983f3578	24	sunny	11
2017-08-24T10:06:01.683Z	1wjbmrVUyh	2017-08-24T10:06:01.683Z	ce37e35d0ddb2ce8	1	Efficient	6
2017-08-24T10:06:01.832Z	GPMu7KC1pE	2017-08-24T10:06:01.832Z	ce37e35d0ddb2ce8	2	Normal	6
2017-08-24T10:06:01.977Z	QtuTzpiSBS	2017-08-24T10:06:01.977Z	ce37e35d0ddb2ce8	3	Moderated	6
2017-08-25T08:28:34.216Z	kwy3D2Y74u	2017-08-25T08:28:34.216Z	43719b7c983f3578	25	warm	12
2017-08-25T08:28:34.341Z	uCex8EmHfj	2017-08-25T08:28:34.341Z	43719b7c983f3578	26	urban	12
2017-08-25T08:28:34.474Z	mBCklE9hnb	2017-08-25T08:28:34.474Z	43719b7c983f3578	27	relaxed	12
2017-08-25T16:57:39.199Z	HY9PdIzdvR	2017-08-25T16:57:39.199Z	43719b7c983f3578	28	Speedy	12
2017-08-25T16:57:39.589Z	vqz9pUe6X7	2017-08-25T16:57:39.589Z	43719b7c983f3578	29	tiring	12
2017-08-25T16:57:39.937Z	soBQUtlqGO	2017-08-25T16:57:39.937Z	43719b7c983f3578	30	Fast	12
2017-08-25T16:57:49.105Z	YTbJ2H22jO	2017-08-25T16:57:49.105Z	43719b7c983f3578	31	Brake-intensive	12
2017-08-25T16:57:49.597Z	WevSd5lAs6	2017-08-25T16:57:49.597Z	43719b7c983f3578	32	Worthy	12
2017-08-25T16:57:49.945Z	YzUIvNEdvu	2017-08-25T16:57:49.945Z	43719b7c983f3578	33	Slow-moving	12
2017-08-25T17:09:44.382Z	EmASjpCZ6C	2017-08-25T17:09:44.382Z	ce37e35d0ddb2ce8	4	pleasant	6
2017-08-25T17:09:44.554Z	IjBWi33LyH	2017-08-25T17:09:44.554Z	ce37e35d0ddb2ce8	5	quiet	6
2017-08-25T17:09:44.688Z	lDz28aJ1Op	2017-08-25T17:09:44.688Z	ce37e35d0ddb2ce8	6	long	6
2017-08-25T17:22:07.874Z	qJFxi3sBwt	2017-08-25T17:22:07.874Z	43719b7c983f3578	34	Speedy	12
2017-08-25T17:22:08.045Z	hWG6bWw0ye	2017-08-25T17:22:08.045Z	43719b7c983f3578	35	dark	12
2017-08-25T17:22:08.254Z	wpdPkL6w3V	2017-08-25T17:22:08.254Z	43719b7c983f3578	36	Fast	12
2017-08-25T19:00:25.519Z	d5xbZjV6Py	2017-08-25T19:00:25.519Z	ce37e35d0ddb2ce8	7	Disconnected	6
2017-08-25T19:00:25.651Z	DdzNTsqxeI	2017-08-25T19:00:25.651Z	ce37e35d0ddb2ce8	8	Light	6
2017-08-25T19:00:25.866Z	BUerPQgpwd	2017-08-25T19:00:25.866Z	ce37e35d0ddb2ce8	9	warm	6
2017-08-27T10:35:00.536Z	GuyCJGxRzT	2017-08-27T10:35:00.536Z	43719b7c983f3578	37	Hazardous	13
2017-08-27T10:35:00.722Z	3IKLyFLgWe	2017-08-27T10:35:00.722Z	43719b7c983f3578	38	Worthy	13
2017-08-27T10:35:00.956Z	TfR5mB2Srv	2017-08-27T10:35:00.956Z	43719b7c983f3578	39	Fast	13
2017-08-29T07:14:43.519Z	Aq49HGKpKl	2017-08-29T07:14:43.519Z	43719b7c983f3578	40	brake	13
2017-08-29T07:14:45.571Z	Ms7zoSU01d	2017-08-29T07:14:45.571Z	43719b7c983f3578	41	Light	13
2017-08-29T07:14:46.678Z	mFHu9NB3WP	2017-08-29T07:14:46.678Z	43719b7c983f3578	42	Fast	13
2017-08-29T07:36:45.574Z	sR4d8127dM	2017-08-29T07:36:45.574Z	ce37e35d0ddb2ce8	10	Brake-intensive	7
2017-08-29T07:36:46.313Z	FRKS8V1nDk	2017-08-29T07:36:46.313Z	ce37e35d0ddb2ce8	11	Quick	7
2017-08-29T07:36:47.774Z	Ce79B7REtV	2017-08-29T07:36:47.774Z	ce37e35d0ddb2ce8	12	Fast	7
2017-08-29T12:20:20.909Z	uFB5pmrbTg	2017-08-29T12:20:20.909Z	43719b7c983f3578	43	fast	13
2017-08-29T12:20:21.085Z	P89c3ciP6b	2017-08-29T12:20:21.085Z	43719b7c983f3578	44	Quick	13
2017-08-29T12:20:21.213Z	MJ6gnTczDY	2017-08-29T12:20:21.213Z	43719b7c983f3578	45	Moderated	13
2017-08-29T12:29:17.514Z	tbxpzIPON1	2017-08-29T12:29:17.514Z	43719b7c983f3578	46	out	14
2017-08-29T12:29:17.642Z	83J4c5D0Sg	2017-08-29T12:29:17.642Z	43719b7c983f3578	47	Secure	14
2017-08-29T12:29:17.782Z	P1ib07matz	2017-08-29T12:29:17.782Z	43719b7c983f3578	48	Inspiring	14
2017-08-29T12:41:23.938Z	KM3gLMGPpZ	2017-08-29T12:41:23.938Z	43719b7c983f3578	49	green	14
2017-08-29T12:41:24.292Z	fSjlHVnOQT	2017-08-29T12:41:24.292Z	43719b7c983f3578	50	forest	14
2017-08-29T12:41:24.582Z	gUMXb63BAZ	2017-08-29T12:41:24.582Z	43719b7c983f3578	51	natural	14
2017-08-29T12:45:31.614Z	VliXciZ0NZ	2017-08-29T12:45:31.614Z	43719b7c983f3578	52	dark	14
2017-08-29T12:45:31.745Z	hcNvyTOcHJ	2017-08-29T12:45:31.745Z	43719b7c983f3578	53	pleasant	14
2017-08-29T12:45:32.484Z	m4w3OhDQHe	2017-08-29T12:45:32.484Z	43719b7c983f3578	52	Speedy	14
2017-08-29T12:45:32.621Z	fpxacTBtD8	2017-08-29T12:45:32.621Z	43719b7c983f3578	53	Light	14
2017-08-29T12:45:32.764Z	q1yUS32pdF	2017-08-29T12:45:32.764Z	43719b7c983f3578	54	Fast	14
2017-08-29T12:49:30.409Z	zdIoNMITk0	2017-08-29T12:49:30.409Z	43719b7c983f3578	55	Average	14
2017-08-29T12:49:30.652Z	3XTYCIT3Xd	2017-08-29T12:49:30.652Z	43719b7c983f3578	56	people	14
2017-08-29T12:49:30.860Z	XqxGAtkW4Z	2017-08-29T12:49:30.860Z	43719b7c983f3578	57	sunny	14
2017-08-29T12:53:20.935Z	73D8F64Zfr	2017-08-29T12:53:20.935Z	43719b7c983f3578	58	Enough	14
2017-08-29T12:53:21.076Z	Q1XlOlMkDv	2017-08-29T12:53:21.076Z	43719b7c983f3578	59	Light	14
2017-08-29T12:53:21.213Z	2eOkbmTCyu	2017-08-29T12:53:21.213Z	43719b7c983f3578	60	Moderated	14
2017-08-29T17:11:53.955Z	AwdkeuHoDT	2017-08-29T17:11:53.955Z	e56242e9404d2053	1	Disconnected	1
2017-08-29T17:11:54.117Z	gp9FvDCKJa	2017-08-29T17:11:54.117Z	e56242e9404d2053	2	invalid	1
2017-08-29T17:11:54.398Z	geC5SWUvxf	2017-08-29T17:11:54.398Z	e56242e9404d2053	3	short	1
2017-08-29T17:19:43.873Z	Zx2i41Abc2	2017-08-29T17:19:43.873Z	43719b7c983f3578	61	crashed	15
2017-08-29T17:19:44.049Z	cKvHDvIcPq	2017-08-29T17:19:44.049Z	43719b7c983f3578	62	failed	15
2017-08-29T17:30:41.989Z	3rlmEX4T6W	2017-08-29T17:30:41.989Z	ce37e35d0ddb2ce8	13	Disconnected	7
2017-08-29T17:30:42.163Z	9naaSeXGh6	2017-08-29T17:30:42.163Z	ce37e35d0ddb2ce8	14	Light	7
2017-08-29T17:30:42.357Z	iwH4qGWSms	2017-08-29T17:30:42.357Z	ce37e35d0ddb2ce8	15	Fast	7
2017-08-29T17:30:46.565Z	IOt9B5HoC6	2017-08-29T17:30:46.565Z	ce37e35d0ddb2ce8	16	Brake-intensive	8
2017-08-29T17:30:46.715Z	l788Al89JE	2017-08-29T17:30:46.715Z	ce37e35d0ddb2ce8	17	Quick	8
2017-08-29T17:30:46.888Z	ulot2CNH1b	2017-08-29T17:30:46.888Z	ce37e35d0ddb2ce8	18	Fast	8
2017-08-29T17:36:06.893Z	YplhPlVkn5	2017-08-29T17:36:06.893Z	ce37e35d0ddb2ce8	19	speedy	9
2017-08-29T17:36:07.063Z	okalT8LsGH	2017-08-29T17:36:07.063Z	ce37e35d0ddb2ce8	20	Quick	9
2017-08-29T17:36:07.253Z	mM4hDjAlxx	2017-08-29T17:36:07.253Z	ce37e35d0ddb2ce8	21	Fast	9
2017-08-29T18:44:49.732Z	zFfPb1ZDHX	2017-08-29T18:44:49.732Z	e56242e9404d2053	4	Enough	3
2017-08-29T18:44:49.989Z	FcDAny7SCo	2017-08-29T18:44:49.989Z	e56242e9404d2053	5	Quick	3
2017-08-29T18:44:50.190Z	I9E6cJ4Tfe	2017-08-29T18:44:50.190Z	e56242e9404d2053	6	Slow-moving	3
2017-08-29T18:51:11.974Z	n2WDBECLRZ	2017-08-29T18:51:11.974Z	ce37e35d0ddb2ce8	22	Speedy	7
2017-08-29T18:51:12.197Z	p7aYHUZdef	2017-08-29T18:51:12.197Z	ce37e35d0ddb2ce8	23	Quick	7
2017-08-29T18:51:12.408Z	lDHArDni2V	2017-08-29T18:51:12.408Z	ce37e35d0ddb2ce8	24	Fast	7
2017-08-30T08:06:10.345Z	stv80SZfQy	2017-08-30T08:06:10.345Z	43719b7c983f3578	63	Brake-intensive	17
2017-08-30T08:06:10.470Z	FoMwRwpW48	2017-08-30T08:06:10.470Z	43719b7c983f3578	64	Time-consuming	17
2017-08-30T08:06:10.601Z	CXcUOJ6Oo0	2017-08-30T08:06:10.601Z	43719b7c983f3578	65	slow	17
2017-08-30T08:12:19.213Z	zFkSgurs06	2017-08-30T08:12:19.213Z	43719b7c983f3578	66	Sheltered	18
2017-08-30T08:12:19.345Z	WbvHyc9ge2	2017-08-30T08:12:19.345Z	43719b7c983f3578	67	Worthy	18
2017-08-30T08:12:19.475Z	PfwX0zFDlC	2017-08-30T08:12:19.475Z	43719b7c983f3578	68	moisty	18
2017-08-30T16:27:08.561Z	z6stwx7spb	2017-08-30T16:27:08.561Z	d0a4ba3392a1da52	1	Fast	1
2017-08-30T16:41:47.946Z	AdM6QmMX1l	2017-08-30T16:41:47.946Z	d0a4ba3392a1da52	1	Efficient	3
2017-08-30T16:41:48.112Z	OZ5tH0qRU0	2017-08-30T16:41:48.112Z	d0a4ba3392a1da52	2	Quick	3
2017-08-30T16:41:48.291Z	y4TxMmRX47	2017-08-30T16:41:48.291Z	d0a4ba3392a1da52	3	Fast	3
2017-08-30T16:43:00.991Z	BpqQ1mHbBD	2017-08-30T16:43:00.991Z	d0a4ba3392a1da52	4	Efficient	4
2017-08-30T16:43:01.150Z	ljRf52fz0S	2017-08-30T16:43:01.150Z	d0a4ba3392a1da52	5	Time-consuming	4
2017-08-30T16:43:01.304Z	3su5B66Hrs	2017-08-30T16:43:01.304Z	d0a4ba3392a1da52	6	Moderated	4
2017-08-30T16:46:06.317Z	gshLyKbCV6	2017-08-30T16:46:06.317Z	d0a4ba3392a1da52	7	Efficient	5
2017-08-30T16:46:06.465Z	SNjU6tM9eR	2017-08-30T16:46:06.465Z	d0a4ba3392a1da52	8	Normal	5
2017-08-30T16:46:06.614Z	Zip18AFTRH	2017-08-30T16:46:06.614Z	d0a4ba3392a1da52	9	Fast	5
2017-08-30T17:14:21.504Z	dZzGKige3J	2017-08-30T17:14:21.504Z	d0a4ba3392a1da52	10	Brake-intensive	7
2017-08-30T17:14:21.630Z	2OBdyuUK5F	2017-08-30T17:14:21.630Z	d0a4ba3392a1da52	11	Awesome	7
