"_created_at"	_id	_updated_at	device	end_latitude	end_longitude	start_point.0	start_point.1	trip_count	trip_start	trip_stop
2017-11-22T18:09:12.471Z	CPuNd2mE89	2017-11-22T18:09:12.471Z	1fce815e794a07c8	0	0	14.491854667663574	35.91714096069336	22	2017-11-22T18:01:55.538Z	2017-11-22T18:09:14.666Z
2017-11-22T18:09:40.877Z	DEHRN17hLI	2017-11-22T18:09:40.877Z	1fce815e794a07c8	0	0	14.491854667663574	35.91714096069336	23	2017-11-22T18:09:40.437Z	2017-11-22T18:09:45.857Z
2017-11-22T18:15:30.996Z	U3AL5XtSVf	2017-11-22T18:15:30.996Z	5d6f5f62dda6cfde	0	0	14.48189640045166	35.90961837768555	18	2017-11-22T17:07:58.254Z	2017-11-22T18:16:54.086Z
2017-11-22T18:36:51.515Z	clHj8OpJcz	2017-11-22T18:36:51.515Z	1fce815e794a07c8	35.917343	14.491907	14.491854667663574	35.91714096069336	24	2017-11-22T18:22:35.987Z	2017-11-22T18:36:53.509Z
2017-08-19T16:49:53.458Z	VXm8Aeegyk	2017-08-19T16:49:53.458Z	ce37e35d0ddb2ce8					1	2017-08-19T16:49:01.032Z	2017-08-19T16:50:10.064Z
2017-08-19T16:51:05.460Z	jI61Ww6YQq	2017-08-19T16:51:05.460Z	43719b7c983f3578					1	2017-08-19T16:50:20.618Z	2017-08-19T16:51:19.058Z
2017-08-19T17:11:33.477Z	DJxnKAJ2YM	2017-08-19T17:12:06.560Z	ce37e35d0ddb2ce8					2	2017-08-19T17:09:05.106Z	2017-08-19T17:11:49.815Z
2017-08-19T17:26:22.234Z	6z3ukdRQEP	2017-08-19T17:26:22.234Z	ce37e35d0ddb2ce8					3	2017-08-19T17:24:40.220Z	2017-08-19T17:26:38.585Z
2017-08-19T17:34:27.986Z	j8hVYtqMMH	2017-08-19T17:34:27.986Z	43719b7c983f3578					2	2017-08-19T17:33:47.335Z	2017-08-19T17:34:41.570Z
2017-08-19T17:34:31.234Z	lWwPyroPbQ	2017-08-19T17:34:31.234Z	ce37e35d0ddb2ce8					4	2017-08-19T17:33:56.970Z	2017-08-19T17:34:47.906Z
2017-08-19T17:37:20.195Z	7cKMrcpENH	2017-08-19T17:37:20.195Z	43719b7c983f3578					3	2017-08-19T17:37:15.580Z	2017-08-19T17:37:33.862Z
2017-08-19T18:56:04.105Z	jUAGSkANm2	2017-08-19T18:56:04.105Z	43719b7c983f3578					4	2017-08-19T18:04:01.281Z	2017-08-19T18:53:26.654Z
2017-08-19T18:56:04.375Z	k0gk9N4ssC	2017-08-19T18:56:04.375Z	43719b7c983f3578					4	2017-08-19T18:53:29.461Z	2017-08-19T18:53:42.759Z
2017-08-20T02:37:55.922Z	p4b73At4H0	2017-08-20T02:37:55.922Z	43719b7c983f3578					5	2017-08-20T02:31:24.187Z	2017-08-20T02:31:43.557Z
2017-08-20T12:49:13.363Z	We5tGz9X2d	2017-08-20T12:49:13.363Z	43719b7c983f3578					6	2017-08-20T10:35:32.710Z	2017-08-20T10:35:35.198Z
2017-08-20T12:49:13.565Z	tg9okqTkyP	2017-08-20T12:49:13.565Z	43719b7c983f3578					6	2017-08-20T10:36:22.203Z	2017-08-20T10:36:27.869Z
2017-08-21T08:46:05.895Z	P59GSNUhjk	2017-08-21T08:46:05.895Z	43719b7c983f3578					7	2017-08-20T13:20:25.695Z	2017-08-20T13:20:41.994Z
2017-08-21T09:02:52.330Z	jx0ZmAEJJK	2017-08-21T09:02:52.330Z	43719b7c983f3578					8	2017-08-21T09:02:53.999Z	2017-08-21T09:03:11.717Z
2017-08-22T07:27:06.134Z	5PTkvtF49s	2017-08-22T07:27:06.134Z	43719b7c983f3578					9	2017-08-21T17:04:42.762Z	2017-08-21T17:05:20.557Z
2017-08-23T08:10:29.688Z	BFtk7Be1id	2017-08-23T08:10:29.688Z	43719b7c983f3578					10	2017-08-22T07:45:20.517Z	2017-08-22T07:45:34.969Z
2017-08-23T08:24:38.606Z	eXQCE5I9CU	2017-08-23T08:24:38.606Z	ce37e35d0ddb2ce8					5	2017-08-22T20:03:51.527Z	2017-08-22T20:04:02.110Z
2017-08-23T17:58:08.298Z	HZpflgUsQ3	2017-08-23T17:58:08.298Z	ce37e35d0ddb2ce8					5	2017-08-23T08:06:18.734Z	2017-08-23T08:06:21.828Z
2017-08-23T18:20:24.606Z	xhtbbtEMwp	2017-08-23T18:20:24.606Z	43719b7c983f3578					11	2017-08-23T08:25:12.734Z	2017-08-23T08:25:33.467Z
2017-08-24T10:06:01.522Z	pEnQdaHhdF	2017-08-24T10:06:01.522Z	ce37e35d0ddb2ce8					6	2017-08-23T08:24:18.381Z	2017-08-23T08:24:35.237Z
2017-08-25T08:28:34.088Z	Hk1NbIoS4I	2017-08-25T08:28:34.088Z	43719b7c983f3578					12	2017-08-23T18:38:27.461Z	2017-08-23T18:39:03.764Z
2017-08-25T16:57:38.971Z	RHHTHxLU71	2017-08-25T16:57:38.971Z	43719b7c983f3578					12	2017-08-24T10:02:34.784Z	2017-08-24T10:02:50.796Z
2017-08-25T16:57:40.107Z	KS5Z4BUBPy	2017-08-25T16:57:40.107Z	43719b7c983f3578					12	2017-08-24T10:03:00.363Z	2017-08-24T10:03:36.158Z
2017-08-25T16:57:47.496Z	j8EGhukaVq	2017-08-25T16:57:47.496Z	43719b7c983f3578					12	2017-08-24T18:19:06.383Z	2017-08-24T18:19:09.558Z
2017-08-25T16:57:48.929Z	PsOKA0vrh8	2017-08-25T16:57:48.929Z	43719b7c983f3578					12	2017-08-24T18:34:42.354Z	2017-08-24T18:35:00.897Z
2017-08-25T17:09:44.208Z	v8zyOQ76IX	2017-08-25T17:09:44.208Z	ce37e35d0ddb2ce8					6	2017-08-23T18:37:59.433Z	2017-08-23T18:38:27.524Z
2017-08-25T17:22:07.108Z	Ho0th3iFRO	2017-08-25T17:22:07.108Z	43719b7c983f3578					12	2017-08-24T19:13:48.741Z	2017-08-24T19:14:05.121Z
2017-08-25T19:00:25.362Z	Eks162s5ps	2017-08-25T19:00:25.362Z	ce37e35d0ddb2ce8					6	2017-08-24T10:01:45.778Z	2017-08-24T10:02:07.750Z
2017-08-25T19:00:25.994Z	tGScVzkylY	2017-08-25T19:00:25.994Z	ce37e35d0ddb2ce8					6	2017-08-24T10:03:24.533Z	2017-08-24T10:03:36.829Z
2017-08-27T10:35:00.272Z	PBV79HCvR5	2017-08-27T10:35:00.272Z	43719b7c983f3578					13	2017-08-25T08:30:37.336Z	2017-08-25T08:31:15.637Z
2017-08-27T10:35:01.160Z	u6l3DCelNq	2017-08-27T10:35:01.160Z	43719b7c983f3578					13	2017-08-25T08:33:38.174Z	2017-08-25T08:33:41.786Z
2017-08-29T07:14:41.450Z	7aQ1gUbExN	2017-08-29T07:14:41.450Z	43719b7c983f3578					13	2017-08-25T17:06:05.669Z	2017-08-25T17:06:28.521Z
2017-08-29T07:36:44.833Z	FZktBBhGiu	2017-08-29T07:36:44.833Z	ce37e35d0ddb2ce8					7	2017-08-25T17:06:55.989Z	2017-08-25T17:07:04.855Z
2017-08-29T12:20:19.510Z	0HQBm22huI	2017-08-29T12:20:19.510Z	43719b7c983f3578					13	2017-08-25T18:33:17.609Z	2017-08-25T18:35:42.442Z
2017-08-29T12:20:20.148Z	KqYoOvHo4g	2017-08-29T12:20:20.148Z	43719b7c983f3578					13	2017-08-25T19:34:20.427Z	2017-08-25T19:34:24.343Z
2017-08-29T12:20:20.294Z	WU8yYQii6S	2017-08-29T12:20:20.294Z	43719b7c983f3578					13	2017-08-25T22:45:13.949Z	2017-08-25T22:45:17.410Z
2017-08-29T12:20:20.771Z	k4Bc2NzfJ9	2017-08-29T12:20:20.771Z	43719b7c983f3578					13	2017-08-25T23:12:20.526Z	2017-08-25T23:12:36.819Z
2017-08-29T12:29:17.376Z	Xs7zOSnGmn	2017-08-29T12:29:17.376Z	43719b7c983f3578					14	2017-08-27T10:39:07.070Z	2017-08-27T10:40:29.596Z
2017-08-29T12:29:19.877Z	KAXUd3TcW0	2017-08-29T12:29:19.877Z	43719b7c983f3578					14	2017-08-27T13:47:47.273Z	2017-08-27T13:48:05.456Z
2017-08-29T12:41:23.580Z	0B7LUIRMJB	2017-08-29T12:41:23.580Z	43719b7c983f3578					14	2017-08-27T18:06:46.227Z	2017-08-27T18:07:18.746Z
2017-08-29T12:45:31.487Z	bponIYCezk	2017-08-29T12:45:31.487Z	43719b7c983f3578					14	2017-08-27T19:21:51.791Z	2017-08-27T19:22:16.619Z
2017-08-29T12:45:31.874Z	95CTulUNlK	2017-08-29T12:45:31.874Z	43719b7c983f3578					14	2017-08-28T06:51:15.259Z	2017-08-28T06:51:18.059Z
2017-08-29T12:45:32.342Z	YhSWoqK6zT	2017-08-29T12:45:32.342Z	43719b7c983f3578					14	2017-08-28T06:56:50.526Z	2017-08-28T06:57:12.249Z
2017-08-29T12:49:30.267Z	F44EE8kpoc	2017-08-29T12:49:30.267Z	43719b7c983f3578					14	2017-08-28T09:27:53.673Z	2017-08-28T09:30:11.464Z
2017-08-29T12:53:20.796Z	fLVXv0bqIC	2017-08-29T12:53:20.796Z	43719b7c983f3578					14	2017-08-28T17:32:30.260Z	2017-08-28T17:32:50.092Z
2017-08-29T12:56:35.704Z	edU8EKuAnw	2017-08-29T12:56:35.704Z	43719b7c983f3578					14	2017-08-29T07:32:33.597Z	2017-08-29T07:32:54.107Z
2017-08-29T17:11:53.789Z	N3JlGuwxn5	2017-08-29T17:11:53.789Z	e56242e9404d2053					1	2017-08-29T17:11:53.431Z	2017-08-29T17:12:32.275Z
2017-08-29T17:19:19.348Z	EoFHE2urGN	2017-08-29T17:19:19.348Z	e56242e9404d2053					2	2017-08-29T17:19:52.047Z	2017-08-29T17:19:57.812Z
2017-08-29T17:19:38.612Z	HAMbbFRbp3	2017-08-29T17:19:38.612Z	43719b7c983f3578					14	2017-08-29T10:25:33.392Z	2017-08-29T13:39:37.428Z
2017-08-29T17:19:38.780Z	3W5brpLpVL	2017-08-29T17:19:38.780Z	43719b7c983f3578					15	2017-08-29T13:39:37.977Z	2017-08-29T13:39:42.528Z
2017-08-29T17:19:43.704Z	CDOQRpiKNZ	2017-08-29T17:19:43.704Z	43719b7c983f3578					15	2017-08-29T17:15:24.413Z	2017-08-29T17:15:48.858Z
2017-08-29T17:30:41.812Z	Vi5PDeIfi8	2017-08-29T17:30:41.812Z	ce37e35d0ddb2ce8					7	2017-08-25T19:28:41.358Z	2017-08-25T19:28:54.782Z
2017-08-29T17:30:46.399Z	ZTlJy3eHeX	2017-08-29T17:30:46.399Z	ce37e35d0ddb2ce8					8	2017-08-25T21:49:19.965Z	2017-08-25T22:38:11.369Z
2017-08-29T17:36:06.721Z	IZJ2PIxXXi	2017-08-29T17:36:06.721Z	ce37e35d0ddb2ce8					9	2017-08-25T23:11:47.886Z	2017-08-25T23:12:03.883Z
2017-08-29T18:44:49.531Z	rzeEJ7eWMQ	2017-08-29T18:44:49.531Z	e56242e9404d2053					3	2017-08-29T18:40:07.991Z	2017-08-29T18:40:23.328Z
2017-08-29T18:51:11.700Z	pUYoaZXfUv	2017-08-29T18:51:11.700Z	ce37e35d0ddb2ce8					7	2017-08-27T10:34:48.870Z	2017-08-27T10:36:38.683Z
2017-08-30T08:06:09.073Z	KhqqxLzUUx	2017-08-30T08:06:09.073Z	43719b7c983f3578					16	2017-08-29T18:06:09.639Z	2017-08-29T18:27:03.812Z
2017-08-30T08:06:10.212Z	SS0u3RqhQ5	2017-08-30T08:06:10.212Z	43719b7c983f3578					17	2017-08-29T18:36:22.230Z	2017-08-29T18:36:39.612Z
2017-08-30T08:12:19.082Z	CoAo6vwBFR	2017-08-30T08:12:19.082Z	43719b7c983f3578					18	2017-08-30T08:09:10.482Z	2017-08-30T08:09:38.710Z
2017-08-30T09:31:09.060Z	34uMa64BNo	2017-08-30T09:31:09.060Z	e56242e9404d2053					4	2017-08-30T09:29:35.382Z	2017-08-30T09:31:47.774Z
2017-08-30T09:51:49.638Z	IYIaDZg7fP	2017-08-30T09:51:49.638Z	e56242e9404d2053					5	2017-08-30T09:34:10.741Z	2017-08-30T09:52:29.266Z
2017-08-30T13:14:11.936Z	sO3Slvk4Os	2017-08-30T13:14:11.936Z	43719b7c983f3578					19	2017-08-30T13:13:38.961Z	2017-08-30T13:14:51.198Z
2017-08-30T13:17:15.968Z	OcjqWazB5w	2017-08-30T13:17:15.968Z	ce37e35d0ddb2ce8					10	2017-08-30T13:17:33.568Z	2017-08-30T13:17:56.180Z
2017-08-30T16:27:08.402Z	RjYKPCfVcz	2017-08-30T16:27:08.402Z	d0a4ba3392a1da52					1	2017-08-30T16:27:44.750Z	2017-08-30T16:27:49.246Z
2017-08-30T16:27:17.840Z	MrLUGsrHdC	2017-08-30T16:27:17.840Z	d0a4ba3392a1da52					2	2017-08-30T16:27:52.780Z	2017-08-30T16:27:58.644Z
2017-08-30T16:41:47.774Z	jn3PjYXAVI	2017-08-30T16:41:47.774Z	d0a4ba3392a1da52					3	2017-08-30T16:28:01.401Z	2017-08-30T16:42:28.628Z
2017-08-30T16:43:00.831Z	g9FpP3Ww85	2017-08-30T16:43:00.831Z	d0a4ba3392a1da52					4	2017-08-30T16:43:20.745Z	2017-08-30T16:43:41.659Z
2017-08-30T16:46:06.148Z	M5Q37BoKJX	2017-08-30T16:46:06.148Z	d0a4ba3392a1da52					5	2017-08-30T16:46:12.962Z	2017-08-30T16:46:47.020Z
2017-08-30T16:50:39.982Z	DiCyOHbTj3	2017-08-30T16:50:39.982Z	43719b7c983f3578					20	2017-08-30T16:18:39.461Z	2017-08-30T16:18:42.056Z
2017-08-30T17:08:28.392Z	nKNvuGh1nm	2017-08-30T17:08:28.392Z	d0a4ba3392a1da52					6	2017-08-30T17:08:06.546Z	2017-08-30T17:09:09.323Z
2017-08-30T17:14:21.377Z	jKAhCWAjNM	2017-08-30T17:14:21.377Z	d0a4ba3392a1da52					7	2017-08-30T17:09:15.157Z	2017-08-30T17:15:02.274Z
2017-08-31T17:06:15.422Z	EQGaTJrruO	2017-08-31T17:06:15.422Z	ce37e35d0ddb2ce8					11	2017-08-31T17:06:13.551Z	2017-08-31T17:06:59.246Z
2017-08-31T17:06:17.581Z	XR6bDjbLee	2017-08-31T17:06:17.581Z	ce37e35d0ddb2ce8					12	2017-08-31T17:06:59.357Z	2017-08-31T17:07:01.385Z
2017-08-31T17:08:57.997Z	S7EU1vfNhE	2017-08-31T17:08:57.997Z	ce37e35d0ddb2ce8					13	2017-08-31T17:09:38.633Z	2017-08-31T17:09:41.846Z
2017-08-31T17:09:01.455Z	7vLhBcvab6	2017-08-31T17:09:01.455Z	ce37e35d0ddb2ce8					14	2017-08-31T17:09:41.974Z	2017-08-31T17:09:45.273Z
2017-08-31T17:09:05.859Z	LVqLfzDfj7	2017-08-31T17:09:05.859Z	ce37e35d0ddb2ce8					15	2017-08-31T17:09:45.361Z	2017-08-31T17:09:49.706Z
2017-08-31T17:10:06.954Z	fXmF7zGQFK	2017-08-31T17:10:06.954Z	ce37e35d0ddb2ce8					16	2017-08-31T17:10:46.082Z	2017-08-31T17:10:50.805Z
2017-08-31T17:10:16.076Z	WocOsp8fK1	2017-08-31T17:10:16.076Z	ce37e35d0ddb2ce8					17	2017-08-31T17:10:54.368Z	2017-08-31T17:10:59.887Z
2017-08-31T17:36:32.008Z	GPr7ApAVVL	2017-08-31T17:36:32.008Z	ce37e35d0ddb2ce8					18	2017-08-31T17:37:09.067Z	2017-08-31T17:37:15.903Z
2017-09-01T09:30:57.727Z	L6csHmw8T3	2017-09-01T09:30:57.727Z	43719b7c983f3578					21	2017-09-01T09:31:37.441Z	2017-09-01T09:31:42.744Z
2017-09-01T14:43:20.068Z	psWIY0l1oZ	2017-09-01T14:43:20.068Z	ce37e35d0ddb2ce8					19	2017-09-01T14:43:22.370Z	2017-09-01T14:44:06.310Z
2017-09-01T14:53:29.365Z	Bo2H9FkAzW	2017-09-01T14:53:29.365Z	e56242e9404d2053					6	2017-09-01T14:53:25.083Z	2017-09-01T14:54:02.520Z
2017-09-01T15:26:14.453Z	Ex56AkCc08	2017-09-01T15:26:14.453Z	e56242e9404d2053					7	2017-09-01T15:25:43.333Z	2017-09-01T15:26:40.308Z
2017-09-01T15:26:55.320Z	l6F7PRmLia	2017-09-01T15:26:55.320Z	e56242e9404d2053					8	2017-09-01T15:26:58.920Z	2017-09-01T15:27:39.638Z
2017-09-01T15:56:33.476Z	AgQFoYxeos	2017-09-01T15:56:33.476Z	43719b7c983f3578					12	2017-08-23T18:38:27.461Z	2017-08-23T18:39:03.764Z
2017-09-02T15:26:51.955Z	cEuAZPp2li	2017-09-02T15:26:51.955Z	e56242e9404d2053					9	2017-09-02T15:25:30.446Z	2017-09-02T15:27:35.657Z
2017-09-02T16:03:05.920Z	pZtXpWmyjP	2017-09-02T16:03:05.920Z	ce37e35d0ddb2ce8					20	2017-09-02T16:03:50.883Z	2017-09-02T16:03:55.098Z
2017-09-02T18:17:01.920Z	r55yqLQuFE	2017-09-02T18:17:01.920Z	e56242e9404d2053					1	2017-09-02T18:15:45.698Z	2017-09-02T18:16:37.952Z
2017-09-02T18:17:02.682Z	XBTT5Cyulu	2017-09-02T18:17:02.682Z	e56242e9404d2053					10	2017-09-02T18:16:38.073Z	2017-09-02T18:16:54.873Z
2017-09-02T18:21:27.658Z	NnGvikqdBt	2017-09-02T18:21:27.658Z	ce37e35d0ddb2ce8					1	2017-09-02T18:01:29.893Z	2017-09-02T18:17:29.287Z
2017-09-02T18:21:29.284Z	aMUklliiCd	2017-09-02T18:21:29.284Z	ce37e35d0ddb2ce8					21	2017-09-02T18:17:29.434Z	2017-09-02T18:17:48.838Z
2017-09-02T19:06:28.658Z	qqk2c9zcVu	2017-09-02T19:06:28.658Z	43719b7c983f3578					12	2017-08-23T18:38:27.461Z	2017-08-23T18:39:03.764Z
2017-09-02T19:15:36.315Z	hLkd5GI5fU	2017-09-02T19:15:36.315Z	43719b7c983f3578					12	2017-08-23T18:38:27.461Z	2017-08-23T18:39:03.764Z
2017-09-03T01:45:32.326Z	EmCEyXx7e4	2017-09-03T01:45:32.326Z	43719b7c983f3578					22	2017-09-02T18:12:16.242Z	2017-09-02T18:12:36.489Z
2017-09-03T13:43:29.004Z	tQHqhcAsbL	2017-09-03T13:43:29.004Z	ce37e35d0ddb2ce8					22	2017-09-03T13:43:51.399Z	2017-09-03T13:44:18.192Z
2017-09-03T20:07:20.915Z	qIp7ZsOf5O	2017-09-03T20:07:20.915Z	e56242e9404d2053					11	2017-09-03T20:06:19.569Z	2017-09-03T20:08:08.714Z
2017-09-04T15:26:53.409Z	4Ljy9zwbwt	2017-09-04T15:26:53.409Z	43719b7c983f3578					23	2017-09-04T15:27:43.744Z	2017-09-04T15:27:46.217Z
2017-09-04T15:26:58.983Z	rWLQH0O8CX	2017-09-04T15:26:58.983Z	43719b7c983f3578					24	2017-09-04T15:27:49.605Z	2017-09-04T15:27:51.753Z
2017-09-04T20:34:42.765Z	b2HyVzCfwU	2017-09-04T20:34:42.765Z	ce37e35d0ddb2ce8					23	2017-09-04T20:35:16.409Z	2017-09-04T20:35:28.017Z
2017-09-04T20:37:02.743Z	bBYuYnAFK1	2017-09-04T20:37:02.743Z	43719b7c983f3578					25	2017-09-04T20:37:27.948Z	2017-09-04T20:37:55.909Z
2017-09-05T10:25:30.252Z	A1mxHxffnh	2017-09-05T10:25:30.252Z	1adf6bdbbb6f317b					1	2017-09-05T10:22:20.047Z	2017-09-05T10:25:34.863Z
2017-09-05T10:31:12.367Z	bfVlANu2m1	2017-09-05T10:31:12.367Z	1adf6bdbbb6f317b					2	2017-09-05T10:25:49.667Z	2017-09-05T10:31:17.239Z
2017-09-05T10:32:05.286Z	Q27qoeQQiR	2017-09-05T10:32:05.286Z	1adf6bdbbb6f317b					3	2017-09-05T10:32:01.603Z	2017-09-05T10:32:10.113Z
2017-09-05T15:05:29.833Z	aNv48YJujD	2017-09-05T15:05:29.833Z	1adf6bdbbb6f317b					4	2017-09-05T14:51:20.449Z	2017-09-05T15:05:29.533Z
2017-09-05T18:16:45.411Z	5YssxUCTBB	2017-09-05T18:16:45.411Z	43719b7c983f3578					26	2017-09-05T08:35:36.445Z	2017-09-05T08:57:53.939Z
2017-09-06T15:34:17.705Z	JCTUJ0Dkmn	2017-09-06T15:34:17.705Z	14571aeb92ef00fd					1	2017-09-06T15:30:19.467Z	2017-09-06T15:34:18.589Z
2017-09-06T18:47:19.736Z	ag6w5AghZC	2017-09-06T18:47:19.736Z	ce37e35d0ddb2ce8					24	2017-09-06T13:16:51.710Z	2017-09-06T13:17:26.089Z
2017-09-06T18:47:21.687Z	lD86WKOOFh	2017-09-06T18:47:21.687Z	ce37e35d0ddb2ce8					24	2017-09-06T18:46:29.884Z	2017-09-06T18:46:40.978Z
2017-09-06T19:42:27.603Z	uErKRNyCUy	2017-09-06T19:42:27.603Z	ce37e35d0ddb2ce8					25	2017-09-06T19:41:57.254Z	2017-09-06T19:42:31.624Z
2017-09-07T08:04:03.684Z	FYHs2ACQYp	2017-09-07T08:04:03.684Z	ce37e35d0ddb2ce8					26	2017-09-07T08:03:52.848Z	2017-09-07T08:04:08.124Z
2017-09-07T09:52:50.892Z	G1BMG9U3gH	2017-09-07T09:52:50.892Z	43719b7c983f3578					27	2017-09-05T18:51:01.162Z	2017-09-05T18:51:44.975Z
2017-09-07T10:36:10.523Z	QC4UE6YUKL	2017-09-07T10:36:10.523Z	43719b7c983f3578					28	2017-09-07T10:36:06.714Z	2017-09-07T10:36:14.645Z
2017-09-07T12:27:26.863Z	0Gsq8iEUZB	2017-09-07T12:27:26.863Z	14571aeb92ef00fd					2	2017-09-07T09:55:42.889Z	2017-09-07T12:27:31.109Z
2017-09-07T14:30:55.815Z	UoESvlcEYN	2017-09-07T14:30:55.815Z	e56242e9404d2053					12	2017-09-04T20:35:36.662Z	2017-09-04T20:35:56.425Z
2017-09-07T14:38:36.730Z	wZpLiQKj6U	2017-09-07T14:38:36.730Z	e56242e9404d2053					13	2017-09-07T14:27:29.762Z	2017-09-07T14:27:39.957Z
2017-09-07T18:31:16.327Z	x8Px9AW6zO	2017-09-07T18:31:16.327Z	14571aeb92ef00fd					3	2017-09-07T18:21:22.572Z	2017-09-07T18:31:20.092Z
2017-09-08T12:21:45.991Z	dNtvLb7qAt	2017-09-08T12:21:45.991Z	b9508c016f700eea					1	2017-09-08T12:21:48.015Z	2017-09-08T12:21:53.656Z
2017-09-08T14:09:59.437Z	qYqv7LvTNg	2017-09-08T14:09:59.437Z	e2ff1ed10162056f					1	2017-09-08T14:08:52.502Z	2017-09-08T14:10:05.828Z
2017-09-08T14:41:05.310Z	5IU2X9fOCp	2017-09-08T14:41:05.310Z	ce37e35d0ddb2ce8					27	2017-09-08T14:34:01.882Z	2017-09-08T14:41:13.332Z
2017-09-08T15:08:16.500Z	cysZrraGHK	2017-09-08T15:08:16.500Z	1adf6bdbbb6f317b					5	2017-09-08T14:51:07.787Z	2017-09-08T14:51:52.016Z
2017-09-08T15:08:17.647Z	rs5twHyZpN	2017-09-08T15:08:17.647Z	1adf6bdbbb6f317b					5	2017-09-08T14:51:59.160Z	2017-09-08T14:52:00.437Z
2017-09-08T15:19:48.055Z	HfUZ6V5oOc	2017-09-08T15:19:48.055Z	43719b7c983f3578					29	2017-09-08T15:07:37.124Z	2017-09-08T15:19:54.678Z
2017-09-08T16:02:00.031Z	mJPpktKMna	2017-09-08T16:02:00.031Z	14571aeb92ef00fd					4	2017-09-08T16:01:02.993Z	2017-09-08T16:02:05.400Z
2017-09-08T16:26:06.544Z	gO2tsVGZy4	2017-09-08T16:26:06.544Z	43719b7c983f3578					30	2017-09-08T16:23:50.222Z	2017-09-08T16:26:13.370Z
2017-09-08T17:08:04.254Z	J9j5uE1F1l	2017-09-08T17:08:04.254Z	14571aeb92ef00fd					5	2017-09-08T16:53:59.682Z	2017-09-08T17:08:10.211Z
2017-09-08T17:31:02.421Z	darUw7lTcr	2017-09-08T17:31:02.421Z	e56242e9404d2053					14	2017-09-08T17:30:43.487Z	2017-09-08T17:30:54.597Z
2017-09-08T17:55:53.022Z	PA2BdvCiZN	2017-09-08T17:55:53.022Z	43719b7c983f3578					31	2017-09-08T17:55:49.100Z	2017-09-08T17:56:00.235Z
2017-09-08T17:56:39.201Z	iXLbQP8shL	2017-09-08T17:56:39.201Z	e56242e9404d2053					15	2017-09-08T17:54:17.742Z	2017-09-08T17:54:32.975Z
2017-09-08T18:04:17.399Z	TYNcQCAAoO	2017-09-08T18:04:17.399Z	43719b7c983f3578					32	2017-09-08T18:03:26.359Z	2017-09-08T18:04:23.999Z
2017-09-08T18:07:12.990Z	SmW2AHzRef	2017-09-08T18:07:12.990Z	ce37e35d0ddb2ce8					28	2017-09-08T17:31:11.924Z	2017-09-08T17:31:27.369Z
2017-09-08T18:07:59.527Z	OM1aMGskgy	2017-09-08T18:07:59.527Z	e56242e9404d2053					16	2017-09-08T18:07:35.079Z	2017-09-08T18:08:04.735Z
2017-09-08T18:08:01.678Z	7prFuw1bB9	2017-09-08T18:08:01.678Z	ce37e35d0ddb2ce8					29	2017-09-08T17:56:19.106Z	2017-09-08T17:56:28.847Z
2017-09-08T18:08:26.515Z	kDsY9FTFFd	2017-09-08T18:08:26.515Z	43719b7c983f3578					33	2017-09-08T18:08:13.888Z	2017-09-08T18:08:33.235Z
2017-09-08T18:09:10.976Z	EtalcBUJVY	2017-09-08T18:09:10.976Z	ce37e35d0ddb2ce8					30	2017-09-08T18:09:08.237Z	2017-09-08T18:09:20.507Z
2017-09-08T19:29:57.900Z	PPVxaxMisb	2017-09-08T19:29:57.900Z	14571aeb92ef00fd					6	2017-09-08T19:11:42.800Z	2017-09-08T19:30:04.766Z
2017-09-09T06:38:35.456Z	tDqQfd8WC3	2017-09-09T06:38:35.456Z	1adf6bdbbb6f317b					6	2017-09-09T06:37:23.535Z	2017-09-09T06:38:51.479Z
2017-09-09T09:58:44.921Z	frGaFT0xdG	2017-09-09T09:58:44.921Z	43719b7c983f3578					34	2017-09-09T09:58:29.406Z	2017-09-09T09:58:53.918Z
2017-09-09T10:30:51.159Z	yaKTMSEhj9	2017-09-09T10:30:51.159Z	ce37e35d0ddb2ce8					31	2017-09-09T10:30:56.928Z	2017-09-09T10:30:59.142Z
2017-09-09T10:31:40.190Z	dlzwDPso8D	2017-09-09T10:31:40.190Z	e56242e9404d2053					17	2017-09-09T10:31:38.408Z	2017-09-09T10:31:46.824Z
2017-09-09T10:34:29.677Z	BM24jqSX2o	2017-09-09T10:34:29.677Z	ce37e35d0ddb2ce8					32	2017-09-09T10:31:27.398Z	2017-09-09T10:34:37.479Z
2017-09-09T11:16:04.001Z	3hwdyClY5M	2017-09-09T11:16:04.001Z	43719b7c983f3578					35	2017-09-09T11:15:55.652Z	2017-09-09T11:16:12.996Z
2017-09-09T11:36:41.586Z	jkA57aixzP	2017-09-09T11:36:41.586Z	43719b7c983f3578					36	2017-09-09T11:36:45.069Z	2017-09-09T11:36:50.631Z
2017-09-09T12:51:40.355Z	wOalALBafu	2017-09-09T12:51:40.355Z	ce37e35d0ddb2ce8					33	2017-09-09T11:48:16.630Z	2017-09-09T11:48:32.580Z
2017-09-09T12:52:37.231Z	ALwVCamEqN	2017-09-09T12:52:37.231Z	ce37e35d0ddb2ce8					34	2017-09-09T12:18:29.516Z	2017-09-09T12:51:04.042Z
2017-09-09T13:34:12.100Z	ajz5g9gzpf	2017-09-09T13:34:12.100Z	14571aeb92ef00fd					7	2017-09-09T13:25:33.803Z	2017-09-09T13:34:21.686Z
